method,lambda,beta,crowding_bin,covered,set_size,crowding,factor
crowding_weighted,5.0,,high,1,1,0.6733631085506353,CMA
cao,,0.25,low,1,1,0.1209080784854234,CMA
cao,,0.25,low,1,1,0.15384147249366212,CMA
cao,,0.25,low,0,1,0.19357317594185305,CMA
cao,,0.25,low,1,1,0.07925545014011603,CMA
cao,,0.25,low,1,1,0.28203213741922606,CMA
cao,,0.25,medium,1,1,0.39940093187483183,CMA
cao,,0.25,medium,1,1,0.4169039011214804,CMA
cao,,0.25,medium,1,1,0.42025529255908084,CMA
cao,,0.25,medium,1,1,0.4887665933149728,CMA
cao,,0.25,high,1,1,0.6308504110155475,CMA
cao,,0.25,high,1,1,0.7370224382790708,CMA
cao,,0.25,high,1,1,0.6733631085506353,CMA
cao,,0.5,low,1,1,0.1209080784854234,CMA
cao,,0.5,low,1,1,0.15384147249366212,CMA
cao,,0.5,low,0,1,0.19357317594185305,CMA
cao,,0.5,low,1,1,0.07925545014011603,CMA
cao,,0.5,low,1,1,0.28203213741922606,CMA
cao,,0.5,medium,1,1,0.39940093187483183,CMA
cao,,0.5,medium,1,1,0.4169039011214804,CMA
cao,,0.5,medium,1,1,0.42025529255908084,CMA
cao,,0.5,medium,1,1,0.4887665933149728,CMA
cao,,0.5,high,1,1,0.6308504110155475,CMA
cao,,0.5,high,1,1,0.7370224382790708,CMA
cao,,0.5,high,1,1,0.6733631085506353,CMA
cao,,1.0,low,1,1,0.1209080784854234,CMA
cao,,1.0,low,1,1,0.15384147249366212,CMA
cao,,1.0,low,0,1,0.19357317594185305,CMA
cao,,1.0,low,1,1,0.07925545014011603,CMA
cao,,1.0,low,1,1,0.28203213741922606,CMA
cao,,1.0,medium,1,1,0.39940093187483183,CMA
cao,,1.0,medium,1,1,0.4169039011214804,CMA
cao,,1.0,medium,1,1,0.42025529255908084,CMA
cao,,1.0,medium,1,1,0.4887665933149728,CMA
cao,,1.0,high,1,1,0.6308504110155475,CMA
cao,,1.0,high,1,1,0.7370224382790708,CMA
cao,,1.0,high,0,0,0.6733631085506353,CMA
cao,,2.0,low,1,1,0.1209080784854234,CMA
cao,,2.0,low,1,1,0.15384147249366212,CMA
cao,,2.0,low,0,1,0.19357317594185305,CMA
cao,,2.0,low,1,1,0.07925545014011603,CMA
cao,,2.0,low,1,1,0.28203213741922606,CMA
cao,,2.0,medium,1,1,0.39940093187483183,CMA
cao,,2.0,medium,1,1,0.4169039011214804,CMA
cao,,2.0,medium,1,1,0.42025529255908084,CMA
cao,,2.0,medium,1,1,0.4887665933149728,CMA
cao,,2.0,high,1,1,0.6308504110155475,CMA
cao,,2.0,high,1,1,0.7370224382790708,CMA
cao,,2.0,high,0,0,0.6733631085506353,CMA
split,,,high,1,1,0.6097767896020867,CMA
split,,,high,0,0,0.629720330191822,CMA
split,,,high,1,1,0.742557012379148,CMA
split,,,high,0,0,0.6405033755477015,CMA
split,,,high,1,1,0.6646009972134974,CMA
split,,,high,0,0,0.708693954400079,CMA
split,,,high,0,0,0.6750515899357792,CMA
split,,,high,0,0,0.7512942658142199,CMA
split,,,medium,0,0,0.5667973537656815,CMA
split,,,medium,0,0,0.5659576373806434,CMA
split,,,high,0,0,0.6447241370074829,CMA
split,,,medium,1,1,0.562292114980476,CMA
aci,,,high,1,1,0.6097767896020867,CMA
aci,,,high,0,0,0.629720330191822,CMA
aci,,,high,1,1,0.742557012379148,CMA
aci,,,high,1,1,0.6405033755477015,CMA
aci,,,high,1,1,0.6646009972134974,CMA
aci,,,high,1,1,0.708693954400079,CMA
aci,,,high,0,0,0.6750515899357792,CMA
aci,,,high,1,1,0.7512942658142199,CMA
aci,,,medium,1,1,0.5667973537656815,CMA
aci,,,medium,1,1,0.5659576373806434,CMA
aci,,,high,1,1,0.6447241370074829,CMA
aci,,,medium,1,1,0.562292114980476,CMA
crowding_weighted,0.5,,high,1,1,0.6097767896020867,CMA
crowding_weighted,0.5,,high,1,1,0.629720330191822,CMA
crowding_weighted,0.5,,high,1,1,0.742557012379148,CMA
crowding_weighted,0.5,,high,1,1,0.6405033755477015,CMA
crowding_weighted,0.5,,high,1,1,0.6646009972134974,CMA
crowding_weighted,0.5,,high,0,0,0.708693954400079,CMA
crowding_weighted,0.5,,high,0,0,0.6750515899357792,CMA
crowding_weighted,0.5,,high,0,0,0.7512942658142199,CMA
crowding_weighted,0.5,,medium,0,0,0.5667973537656815,CMA
crowding_weighted,0.5,,medium,0,0,0.5659576373806434,CMA
crowding_weighted,0.5,,high,0,0,0.6447241370074829,CMA
crowding_weighted,0.5,,medium,1,1,0.562292114980476,CMA
crowding_weighted,1.0,,high,1,1,0.6097767896020867,CMA
crowding_weighted,1.0,,high,1,1,0.629720330191822,CMA
crowding_weighted,1.0,,high,1,1,0.742557012379148,CMA
crowding_weighted,1.0,,high,1,1,0.6405033755477015,CMA
crowding_weighted,1.0,,high,1,1,0.6646009972134974,CMA
crowding_weighted,1.0,,high,1,1,0.708693954400079,CMA
crowding_weighted,1.0,,high,0,0,0.6750515899357792,CMA
crowding_weighted,1.0,,high,0,0,0.7512942658142199,CMA
crowding_weighted,1.0,,medium,0,0,0.5667973537656815,CMA
crowding_weighted,1.0,,medium,0,0,0.5659576373806434,CMA
crowding_weighted,1.0,,high,0,0,0.6447241370074829,CMA
crowding_weighted,1.0,,medium,1,1,0.562292114980476,CMA
crowding_weighted,2.0,,high,1,1,0.6097767896020867,CMA
crowding_weighted,2.0,,high,1,1,0.629720330191822,CMA
crowding_weighted,2.0,,high,1,1,0.742557012379148,CMA
crowding_weighted,2.0,,high,1,1,0.6405033755477015,CMA
crowding_weighted,2.0,,high,1,1,0.6646009972134974,CMA
crowding_weighted,2.0,,high,1,1,0.708693954400079,CMA
crowding_weighted,2.0,,high,1,1,0.6750515899357792,CMA
crowding_weighted,2.0,,high,1,1,0.7512942658142199,CMA
crowding_weighted,2.0,,medium,0,0,0.5667973537656815,CMA
crowding_weighted,2.0,,medium,1,1,0.5659576373806434,CMA
crowding_weighted,2.0,,high,1,1,0.6447241370074829,CMA
crowding_weighted,2.0,,medium,1,1,0.562292114980476,CMA
crowding_weighted,5.0,,high,1,1,0.6097767896020867,CMA
crowding_weighted,5.0,,high,1,1,0.629720330191822,CMA
crowding_weighted,5.0,,high,1,1,0.742557012379148,CMA
crowding_weighted,5.0,,high,1,1,0.6405033755477015,CMA
crowding_weighted,5.0,,high,1,1,0.6646009972134974,CMA
crowding_weighted,5.0,,high,1,1,0.708693954400079,CMA
crowding_weighted,5.0,,high,1,1,0.6750515899357792,CMA
crowding_weighted,5.0,,high,1,1,0.7512942658142199,CMA
crowding_weighted,5.0,,medium,1,1,0.5667973537656815,CMA
crowding_weighted,5.0,,medium,1,1,0.5659576373806434,CMA
crowding_weighted,5.0,,high,1,1,0.6447241370074829,CMA
crowding_weighted,5.0,,medium,1,1,0.562292114980476,CMA
cao,,0.25,high,1,1,0.6097767896020867,CMA
cao,,0.25,high,0,0,0.629720330191822,CMA
cao,,0.25,high,1,1,0.742557012379148,CMA
cao,,0.25,high,1,1,0.6405033755477015,CMA
cao,,0.25,high,1,1,0.6646009972134974,CMA
cao,,0.25,high,1,1,0.708693954400079,CMA
cao,,0.25,high,0,0,0.6750515899357792,CMA
cao,,0.25,high,1,1,0.7512942658142199,CMA
cao,,0.25,medium,1,1,0.5667973537656815,CMA
cao,,0.25,medium,1,1,0.5659576373806434,CMA
cao,,0.25,high,1,1,0.6447241370074829,CMA
cao,,0.25,medium,1,1,0.562292114980476,CMA
cao,,0.5,high,1,1,0.6097767896020867,CMA
cao,,0.5,high,0,0,0.629720330191822,CMA
cao,,0.5,high,1,1,0.742557012379148,CMA
cao,,0.5,high,1,1,0.6405033755477015,CMA
cao,,0.5,high,1,1,0.6646009972134974,CMA
cao,,0.5,high,1,1,0.708693954400079,CMA
cao,,0.5,high,0,0,0.6750515899357792,CMA
cao,,0.5,high,1,1,0.7512942658142199,CMA
cao,,0.5,medium,1,1,0.5667973537656815,CMA
cao,,0.5,medium,1,1,0.5659576373806434,CMA
cao,,0.5,high,1,1,0.6447241370074829,CMA
cao,,0.5,medium,1,1,0.562292114980476,CMA
cao,,1.0,high,1,1,0.6097767896020867,CMA
cao,,1.0,high,0,0,0.629720330191822,CMA
cao,,1.0,high,1,1,0.742557012379148,CMA
cao,,1.0,high,1,1,0.6405033755477015,CMA
cao,,1.0,high,1,1,0.6646009972134974,CMA
cao,,1.0,high,1,1,0.708693954400079,CMA
cao,,1.0,high,1,1,0.6750515899357792,CMA
cao,,1.0,high,0,0,0.7512942658142199,CMA
cao,,1.0,medium,1,1,0.5667973537656815,CMA
cao,,1.0,medium,1,1,0.5659576373806434,CMA
cao,,1.0,high,1,1,0.6447241370074829,CMA
cao,,1.0,medium,1,1,0.562292114980476,CMA
cao,,2.0,high,1,1,0.6097767896020867,CMA
cao,,2.0,high,0,0,0.629720330191822,CMA
cao,,2.0,high,1,1,0.742557012379148,CMA
cao,,2.0,high,1,1,0.6405033755477015,CMA
cao,,2.0,high,1,1,0.6646009972134974,CMA
cao,,2.0,high,1,1,0.708693954400079,CMA
cao,,2.0,high,1,1,0.6750515899357792,CMA
cao,,2.0,high,1,1,0.7512942658142199,CMA
cao,,2.0,medium,0,0,0.5667973537656815,CMA
cao,,2.0,medium,1,1,0.5659576373806434,CMA
cao,,2.0,high,1,1,0.6447241370074829,CMA
cao,,2.0,medium,1,1,0.562292114980476,CMA
split,,,medium,1,1,0.5770685060034101,CMA
split,,,high,0,1,0.6928758066225027,CMA
split,,,high,1,1,0.7043099393957304,CMA
split,,,high,1,1,0.6202260825588524,CMA
split,,,medium,0,0,0.5578361236521305,CMA
split,,,medium,1,1,0.5526582116177462,CMA
split,,,medium,1,1,0.5608964996005196,CMA
split,,,high,0,0,0.5984108490206912,CMA
split,,,medium,0,0,0.5726269848681572,CMA
split,,,medium,0,0,0.43803890326724626,CMA
split,,,low,1,1,0.3439400744413755,CMA
split,,,low,0,1,0.31877095630840885,CMA
aci,,,medium,1,1,0.5770685060034101,CMA
aci,,,high,0,1,0.6928758066225027,CMA
aci,,,high,1,1,0.7043099393957304,CMA
aci,,,high,1,1,0.6202260825588524,CMA
aci,,,medium,1,1,0.5578361236521305,CMA
aci,,,medium,1,1,0.5526582116177462,CMA
aci,,,medium,1,1,0.5608964996005196,CMA
aci,,,high,1,1,0.5984108490206912,CMA
aci,,,medium,0,0,0.5726269848681572,CMA
aci,,,medium,1,1,0.43803890326724626,CMA
aci,,,low,1,1,0.3439400744413755,CMA
aci,,,low,0,1,0.31877095630840885,CMA
crowding_weighted,0.5,,medium,1,1,0.5770685060034101,CMA
crowding_weighted,0.5,,high,0,1,0.6928758066225027,CMA
crowding_weighted,0.5,,high,1,1,0.7043099393957304,CMA
crowding_weighted,0.5,,high,1,1,0.6202260825588524,CMA
crowding_weighted,0.5,,medium,0,0,0.5578361236521305,CMA
crowding_weighted,0.5,,medium,1,1,0.5526582116177462,CMA
crowding_weighted,0.5,,medium,1,1,0.5608964996005196,CMA
crowding_weighted,0.5,,high,0,0,0.5984108490206912,CMA
crowding_weighted,0.5,,medium,0,0,0.5726269848681572,CMA
crowding_weighted,0.5,,medium,0,0,0.43803890326724626,CMA
crowding_weighted,0.5,,low,1,1,0.3439400744413755,CMA
crowding_weighted,0.5,,low,0,1,0.31877095630840885,CMA
crowding_weighted,1.0,,medium,1,1,0.5770685060034101,CMA
crowding_weighted,1.0,,high,0,1,0.6928758066225027,CMA
crowding_weighted,1.0,,high,1,1,0.7043099393957304,CMA
crowding_weighted,1.0,,high,1,1,0.6202260825588524,CMA
crowding_weighted,1.0,,medium,0,0,0.5578361236521305,CMA
crowding_weighted,1.0,,medium,0,0,0.5526582116177462,CMA
crowding_weighted,1.0,,medium,1,1,0.5608964996005196,CMA
crowding_weighted,1.0,,high,0,0,0.5984108490206912,CMA
crowding_weighted,1.0,,medium,0,0,0.5726269848681572,CMA
crowding_weighted,1.0,,medium,0,0,0.43803890326724626,CMA
crowding_weighted,1.0,,low,0,0,0.3439400744413755,CMA
crowding_weighted,1.0,,low,0,0,0.31877095630840885,CMA
crowding_weighted,2.0,,medium,1,1,0.5770685060034101,CMA
crowding_weighted,2.0,,high,0,1,0.6928758066225027,CMA
crowding_weighted,2.0,,high,1,1,0.7043099393957304,CMA
crowding_weighted,2.0,,high,1,1,0.6202260825588524,CMA
crowding_weighted,2.0,,medium,0,0,0.5578361236521305,CMA
crowding_weighted,2.0,,medium,0,0,0.5526582116177462,CMA
crowding_weighted,2.0,,medium,1,1,0.5608964996005196,CMA
crowding_weighted,2.0,,high,0,0,0.5984108490206912,CMA
crowding_weighted,2.0,,medium,0,0,0.5726269848681572,CMA
crowding_weighted,2.0,,medium,0,0,0.43803890326724626,CMA
crowding_weighted,2.0,,low,0,0,0.3439400744413755,CMA
crowding_weighted,2.0,,low,0,0,0.31877095630840885,CMA
crowding_weighted,5.0,,medium,1,1,0.5770685060034101,CMA
crowding_weighted,5.0,,high,0,1,0.6928758066225027,CMA
crowding_weighted,5.0,,high,1,1,0.7043099393957304,CMA
crowding_weighted,5.0,,high,1,1,0.6202260825588524,CMA
crowding_weighted,5.0,,medium,0,0,0.5578361236521305,CMA
crowding_weighted,5.0,,medium,1,1,0.5526582116177462,CMA
crowding_weighted,5.0,,medium,1,1,0.5608964996005196,CMA
crowding_weighted,5.0,,high,1,1,0.5984108490206912,CMA
crowding_weighted,5.0,,medium,0,0,0.5726269848681572,CMA
crowding_weighted,5.0,,medium,0,0,0.43803890326724626,CMA
crowding_weighted,5.0,,low,0,0,0.3439400744413755,CMA
crowding_weighted,5.0,,low,0,0,0.31877095630840885,CMA
cao,,0.25,medium,1,1,0.5770685060034101,CMA
cao,,0.25,high,0,1,0.6928758066225027,CMA
cao,,0.25,high,1,1,0.7043099393957304,CMA
cao,,0.25,high,1,1,0.6202260825588524,CMA
cao,,0.25,medium,1,1,0.5578361236521305,CMA
cao,,0.25,medium,1,1,0.5526582116177462,CMA
cao,,0.25,medium,1,1,0.5608964996005196,CMA
cao,,0.25,high,1,1,0.5984108490206912,CMA
cao,,0.25,medium,0,0,0.5726269848681572,CMA
cao,,0.25,medium,1,1,0.43803890326724626,CMA
cao,,0.25,low,1,1,0.3439400744413755,CMA
cao,,0.25,low,0,1,0.31877095630840885,CMA
cao,,0.5,medium,1,1,0.5770685060034101,CMA
cao,,0.5,high,0,1,0.6928758066225027,CMA
cao,,0.5,high,1,1,0.7043099393957304,CMA
cao,,0.5,high,1,1,0.6202260825588524,CMA
cao,,0.5,medium,1,1,0.5578361236521305,CMA
cao,,0.5,medium,1,1,0.5526582116177462,CMA
cao,,0.5,medium,1,1,0.5608964996005196,CMA
cao,,0.5,high,1,1,0.5984108490206912,CMA
cao,,0.5,medium,0,0,0.5726269848681572,CMA
cao,,0.5,medium,1,1,0.43803890326724626,CMA
cao,,0.5,low,1,1,0.3439400744413755,CMA
cao,,0.5,low,0,1,0.31877095630840885,CMA
cao,,1.0,medium,1,1,0.5770685060034101,CMA
cao,,1.0,high,0,1,0.6928758066225027,CMA
cao,,1.0,high,1,1,0.7043099393957304,CMA
cao,,1.0,high,1,1,0.6202260825588524,CMA
cao,,1.0,medium,1,1,0.5578361236521305,CMA
cao,,1.0,medium,1,1,0.5526582116177462,CMA
cao,,1.0,medium,1,1,0.5608964996005196,CMA
cao,,1.0,high,1,1,0.5984108490206912,CMA
cao,,1.0,medium,0,0,0.5726269848681572,CMA
cao,,1.0,medium,1,1,0.43803890326724626,CMA
cao,,1.0,low,1,1,0.3439400744413755,CMA
cao,,1.0,low,0,1,0.31877095630840885,CMA
cao,,2.0,medium,1,1,0.5770685060034101,CMA
cao,,2.0,high,0,1,0.6928758066225027,CMA
cao,,2.0,high,1,1,0.7043099393957304,CMA
cao,,2.0,high,1,1,0.6202260825588524,CMA
cao,,2.0,medium,1,1,0.5578361236521305,CMA
cao,,2.0,medium,1,1,0.5526582116177462,CMA
cao,,2.0,medium,1,1,0.5608964996005196,CMA
cao,,2.0,high,1,1,0.5984108490206912,CMA
cao,,2.0,medium,1,1,0.5726269848681572,CMA
cao,,2.0,medium,1,1,0.43803890326724626,CMA
cao,,2.0,low,1,1,0.3439400744413755,CMA
cao,,2.0,low,0,1,0.31877095630840885,CMA
split,,,low,1,1,0.1897593967519724,CMA
split,,,low,1,1,0.21892129291376244,CMA
split,,,low,1,1,0.06832696975133663,CMA
split,,,low,1,1,0.07955793530486172,CMA
split,,,low,1,1,0.09893463100312493,CMA
split,,,low,1,1,0.1530215512259917,CMA
split,,,low,1,1,0.07523424826853496,CMA
split,,,low,1,1,0.01715242786604758,CMA
split,,,low,1,1,0.15113546894114593,CMA
split,,,low,1,1,0.21115508100850683,CMA
split,,,low,1,1,0.27533521130232497,CMA
split,,,low,1,1,0.3547893410789285,CMA
aci,,,low,1,1,0.1897593967519724,CMA
aci,,,low,1,1,0.21892129291376244,CMA
aci,,,low,1,1,0.06832696975133663,CMA
aci,,,low,1,1,0.07955793530486172,CMA
aci,,,low,1,1,0.09893463100312493,CMA
aci,,,low,1,1,0.1530215512259917,CMA
aci,,,low,1,1,0.07523424826853496,CMA
aci,,,low,1,1,0.01715242786604758,CMA
aci,,,low,1,1,0.15113546894114593,CMA
aci,,,low,1,1,0.21115508100850683,CMA
aci,,,low,1,1,0.27533521130232497,CMA
aci,,,low,1,1,0.3547893410789285,CMA
crowding_weighted,0.5,,low,1,1,0.1897593967519724,CMA
crowding_weighted,0.5,,low,1,1,0.21892129291376244,CMA
crowding_weighted,0.5,,low,1,1,0.06832696975133663,CMA
crowding_weighted,0.5,,low,1,1,0.07955793530486172,CMA
crowding_weighted,0.5,,low,1,1,0.09893463100312493,CMA
crowding_weighted,0.5,,low,1,1,0.1530215512259917,CMA
crowding_weighted,0.5,,low,1,1,0.07523424826853496,CMA
crowding_weighted,0.5,,low,1,1,0.01715242786604758,CMA
crowding_weighted,0.5,,low,1,1,0.15113546894114593,CMA
crowding_weighted,0.5,,low,1,1,0.21115508100850683,CMA
crowding_weighted,0.5,,low,1,1,0.27533521130232497,CMA
crowding_weighted,0.5,,low,1,1,0.3547893410789285,CMA
crowding_weighted,1.0,,low,1,1,0.1897593967519724,CMA
crowding_weighted,1.0,,low,1,1,0.21892129291376244,CMA
crowding_weighted,1.0,,low,1,1,0.06832696975133663,CMA
crowding_weighted,1.0,,low,1,1,0.07955793530486172,CMA
crowding_weighted,1.0,,low,0,0,0.09893463100312493,CMA
crowding_weighted,1.0,,low,1,1,0.1530215512259917,CMA
crowding_weighted,1.0,,low,1,1,0.07523424826853496,CMA
crowding_weighted,1.0,,low,1,1,0.01715242786604758,CMA
crowding_weighted,1.0,,low,1,1,0.15113546894114593,CMA
crowding_weighted,1.0,,low,1,1,0.21115508100850683,CMA
crowding_weighted,1.0,,low,1,1,0.27533521130232497,CMA
crowding_weighted,1.0,,low,1,1,0.3547893410789285,CMA
crowding_weighted,2.0,,low,0,0,0.1897593967519724,CMA
crowding_weighted,2.0,,low,1,1,0.21892129291376244,CMA
crowding_weighted,2.0,,low,0,0,0.06832696975133663,CMA
crowding_weighted,2.0,,low,0,0,0.07955793530486172,CMA
crowding_weighted,2.0,,low,0,0,0.09893463100312493,CMA
crowding_weighted,2.0,,low,1,1,0.1530215512259917,CMA
crowding_weighted,2.0,,low,1,1,0.07523424826853496,CMA
crowding_weighted,2.0,,low,1,1,0.01715242786604758,CMA
crowding_weighted,2.0,,low,1,1,0.15113546894114593,CMA
crowding_weighted,2.0,,low,1,1,0.21115508100850683,CMA
crowding_weighted,2.0,,low,1,1,0.27533521130232497,CMA
crowding_weighted,2.0,,low,1,1,0.3547893410789285,CMA
crowding_weighted,5.0,,low,0,0,0.1897593967519724,CMA
crowding_weighted,5.0,,low,0,0,0.21892129291376244,CMA
crowding_weighted,5.0,,low,0,0,0.06832696975133663,CMA
crowding_weighted,5.0,,low,0,0,0.07955793530486172,CMA
crowding_weighted,5.0,,low,0,0,0.09893463100312493,CMA
crowding_weighted,5.0,,low,0,0,0.1530215512259917,CMA
crowding_weighted,5.0,,low,0,0,0.07523424826853496,CMA
crowding_weighted,5.0,,low,0,0,0.01715242786604758,CMA
crowding_weighted,5.0,,low,1,1,0.15113546894114593,CMA
crowding_weighted,5.0,,low,1,1,0.21115508100850683,CMA
crowding_weighted,5.0,,low,1,1,0.27533521130232497,CMA
crowding_weighted,5.0,,low,1,1,0.3547893410789285,CMA
cao,,0.25,low,1,1,0.1897593967519724,CMA
cao,,0.25,low,1,1,0.21892129291376244,CMA
cao,,0.25,low,1,1,0.06832696975133663,CMA
cao,,0.25,low,1,1,0.07955793530486172,CMA
cao,,0.25,low,1,1,0.09893463100312493,CMA
cao,,0.25,low,1,1,0.1530215512259917,CMA
cao,,0.25,low,1,1,0.07523424826853496,CMA
cao,,0.25,low,1,1,0.01715242786604758,CMA
cao,,0.25,low,1,1,0.15113546894114593,CMA
cao,,0.25,low,1,1,0.21115508100850683,CMA
cao,,0.25,low,1,1,0.27533521130232497,CMA
cao,,0.25,low,1,1,0.3547893410789285,CMA
cao,,0.5,low,1,1,0.1897593967519724,CMA
cao,,0.5,low,1,1,0.21892129291376244,CMA
cao,,0.5,low,1,1,0.06832696975133663,CMA
cao,,0.5,low,1,1,0.07955793530486172,CMA
cao,,0.5,low,1,1,0.09893463100312493,CMA
cao,,0.5,low,1,1,0.1530215512259917,CMA
cao,,0.5,low,1,1,0.07523424826853496,CMA
cao,,0.5,low,1,1,0.01715242786604758,CMA
cao,,0.5,low,1,1,0.15113546894114593,CMA
cao,,0.5,low,1,1,0.21115508100850683,CMA
cao,,0.5,low,1,1,0.27533521130232497,CMA
cao,,0.5,low,1,1,0.3547893410789285,CMA
cao,,1.0,low,1,1,0.1897593967519724,CMA
cao,,1.0,low,1,1,0.21892129291376244,CMA
cao,,1.0,low,1,1,0.06832696975133663,CMA
cao,,1.0,low,1,1,0.07955793530486172,CMA
cao,,1.0,low,1,1,0.09893463100312493,CMA
cao,,1.0,low,1,1,0.1530215512259917,CMA
cao,,1.0,low,1,1,0.07523424826853496,CMA
cao,,1.0,low,1,1,0.01715242786604758,CMA
cao,,1.0,low,1,1,0.15113546894114593,CMA
cao,,1.0,low,1,1,0.21115508100850683,CMA
cao,,1.0,low,1,1,0.27533521130232497,CMA
cao,,1.0,low,1,1,0.3547893410789285,CMA
cao,,2.0,low,1,1,0.1897593967519724,CMA
cao,,2.0,low,1,1,0.21892129291376244,CMA
cao,,2.0,low,1,1,0.06832696975133663,CMA
cao,,2.0,low,1,1,0.07955793530486172,CMA
cao,,2.0,low,1,1,0.09893463100312493,CMA
cao,,2.0,low,1,1,0.1530215512259917,CMA
cao,,2.0,low,1,1,0.07523424826853496,CMA
cao,,2.0,low,1,1,0.01715242786604758,CMA
cao,,2.0,low,1,1,0.15113546894114593,CMA
cao,,2.0,low,1,1,0.21115508100850683,CMA
cao,,2.0,low,1,1,0.27533521130232497,CMA
cao,,2.0,low,1,1,0.3547893410789285,CMA
split,,,high,1,1,0.715235046720293,CMA
split,,,high,1,1,0.8398601532678454,CMA
split,,,high,0,1,0.7639136066308113,CMA
split,,,high,1,1,0.7441527604195588,CMA
split,,,high,0,1,0.7372048653414123,CMA
split,,,high,1,1,0.6845224576275938,CMA
split,,,high,1,1,0.7591240832713472,CMA
split,,,high,1,1,0.6946777776180116,CMA
split,,,medium,0,1,0.5893022734045813,CMA
split,,,medium,1,1,0.5953590612149194,CMA
split,,,high,1,1,0.66846221044879,CMA
split,,,high,1,1,0.6565476951059896,CMA
aci,,,high,1,1,0.715235046720293,CMA
aci,,,high,1,1,0.8398601532678454,CMA
aci,,,high,0,1,0.7639136066308113,CMA
aci,,,high,1,1,0.7441527604195588,CMA
aci,,,high,0,1,0.7372048653414123,CMA
aci,,,high,1,1,0.6845224576275938,CMA
aci,,,high,1,1,0.7591240832713472,CMA
aci,,,high,1,1,0.6946777776180116,CMA
aci,,,medium,0,1,0.5893022734045813,CMA
aci,,,medium,1,1,0.5953590612149194,CMA
aci,,,high,1,1,0.66846221044879,CMA
aci,,,high,1,1,0.6565476951059896,CMA
crowding_weighted,0.5,,high,1,1,0.715235046720293,CMA
crowding_weighted,0.5,,high,1,1,0.8398601532678454,CMA
crowding_weighted,0.5,,high,0,1,0.7639136066308113,CMA
crowding_weighted,0.5,,high,1,1,0.7441527604195588,CMA
crowding_weighted,0.5,,high,0,1,0.7372048653414123,CMA
crowding_weighted,0.5,,high,1,1,0.6845224576275938,CMA
crowding_weighted,0.5,,high,1,1,0.7591240832713472,CMA
crowding_weighted,0.5,,high,1,1,0.6946777776180116,CMA
crowding_weighted,0.5,,medium,0,1,0.5893022734045813,CMA
crowding_weighted,0.5,,medium,1,1,0.5953590612149194,CMA
crowding_weighted,0.5,,high,1,1,0.66846221044879,CMA
crowding_weighted,0.5,,high,1,1,0.6565476951059896,CMA
crowding_weighted,1.0,,high,1,1,0.715235046720293,CMA
crowding_weighted,1.0,,high,1,1,0.8398601532678454,CMA
crowding_weighted,1.0,,high,0,1,0.7639136066308113,CMA
crowding_weighted,1.0,,high,1,1,0.7441527604195588,CMA
crowding_weighted,1.0,,high,0,1,0.7372048653414123,CMA
crowding_weighted,1.0,,high,1,1,0.6845224576275938,CMA
crowding_weighted,1.0,,high,1,1,0.7591240832713472,CMA
crowding_weighted,1.0,,high,1,1,0.6946777776180116,CMA
crowding_weighted,1.0,,medium,0,1,0.5893022734045813,CMA
crowding_weighted,1.0,,medium,1,1,0.5953590612149194,CMA
crowding_weighted,1.0,,high,1,1,0.66846221044879,CMA
crowding_weighted,1.0,,high,1,1,0.6565476951059896,CMA
crowding_weighted,2.0,,high,1,1,0.715235046720293,CMA
crowding_weighted,2.0,,high,1,1,0.8398601532678454,CMA
crowding_weighted,2.0,,high,0,1,0.7639136066308113,CMA
crowding_weighted,2.0,,high,1,1,0.7441527604195588,CMA
crowding_weighted,2.0,,high,0,1,0.7372048653414123,CMA
crowding_weighted,2.0,,high,1,1,0.6845224576275938,CMA
crowding_weighted,2.0,,high,1,1,0.7591240832713472,CMA
crowding_weighted,2.0,,high,1,1,0.6946777776180116,CMA
crowding_weighted,2.0,,medium,0,1,0.5893022734045813,CMA
crowding_weighted,2.0,,medium,1,1,0.5953590612149194,CMA
crowding_weighted,2.0,,high,1,1,0.66846221044879,CMA
crowding_weighted,2.0,,high,1,1,0.6565476951059896,CMA
crowding_weighted,5.0,,high,1,1,0.715235046720293,CMA
crowding_weighted,5.0,,high,1,2,0.8398601532678454,CMA
crowding_weighted,5.0,,high,0,1,0.7639136066308113,CMA
crowding_weighted,5.0,,high,1,1,0.7441527604195588,CMA
crowding_weighted,5.0,,high,0,1,0.7372048653414123,CMA
crowding_weighted,5.0,,high,1,1,0.6845224576275938,CMA
crowding_weighted,5.0,,high,1,1,0.7591240832713472,CMA
crowding_weighted,5.0,,high,1,1,0.6946777776180116,CMA
crowding_weighted,5.0,,medium,0,1,0.5893022734045813,CMA
crowding_weighted,5.0,,medium,1,1,0.5953590612149194,CMA
crowding_weighted,5.0,,high,1,1,0.66846221044879,CMA
crowding_weighted,5.0,,high,1,1,0.6565476951059896,CMA
cao,,0.25,high,1,1,0.715235046720293,CMA
cao,,0.25,high,1,1,0.8398601532678454,CMA
cao,,0.25,high,0,1,0.7639136066308113,CMA
cao,,0.25,high,1,1,0.7441527604195588,CMA
cao,,0.25,high,0,1,0.7372048653414123,CMA
cao,,0.25,high,1,1,0.6845224576275938,CMA
cao,,0.25,high,1,1,0.7591240832713472,CMA
cao,,0.25,high,1,1,0.6946777776180116,CMA
cao,,0.25,medium,0,1,0.5893022734045813,CMA
cao,,0.25,medium,1,1,0.5953590612149194,CMA
